country,year,drought_killed,earthquake_killed,epidemic_killed,flood_killed,storm_killed,total_forest_area,female_bmi,male_bmi,murder_rate
Cambodia,2002,,,,,,112000.0,,,
Cameroon,2002,,,,,,217000.0,,,
Canada,2002,,,,,,3480000.0,,,
Cape Verde,2002,,,,,,827.0,,,
Central African Republic,2002,,,,,,224000.0,,,
Chad,2002,,,,,,62500.0,,,
Chile,2002,,,,,,159000.0,,,
China,2002,,,,,,1830000.0,,,
Colombia,2002,,,,,,612000.0,,,
Comoros,2002,,,,,,438.0,,,
"Congo, Dem. Rep.",2002,,,,,,1570000.0,,,
"Congo, Rep.",2002,,,,,,225000.0,,,
Costa Rica,2002,,,,,,24200.0,,,
Cote d'Ivoire,2002,,,,,,104000.0,,,
Croatia,2002,,,,,,18900.0,,,
Cuba,2002,,,,,,25400.0,,,
Cyprus,2002,,,,,,1720.0,,,
Czech Republic,2002,,,,,,26400.0,,,
Denmark,2002,,,,,,5740.0,,,
Djibouti,2002,,,,,,56.0,,,
Dominica,2002,,,,,,468.0,,,
Dominican Republic,2002,,,,,,15500.0,,,
Ecuador,2002,,,,,,136000.0,,,
Egypt,2002,,,,,,622.0,,,
El Salvador,2002,,,,,,3230.0,,,
Equatorial Guinea,2002,,,,,,17200.0,,,
Eritrea,2002,,,,,,15700.0,,,
Estonia,2002,,,,,,22500.0,,,
Ethiopia,2002,,,,,,134000.0,,,
Fiji,2002,,,,,,9870.0,,,
Finland,2002,,,,,,223000.0,,,
France,2002,,,,,,155000.0,,,
Gabon,2002,,,,,,220000.0,,,
Gambia,2002,,,,,,4650.0,,,
Georgia,2002,,,,,,27700.0,,,
Germany,2002,,,,,,114000.0,,,
Ghana,2002,,,,,,89700.0,,,
Greece,2002,,,,,,36600.0,,,
Grenada,2002,,,,,,170.0,,,
Guatemala,2002,,,,,,41000.0,,,
Guinea,2002,,,,,,68300.0,,,
Guinea-Bissau,2002,,,,,,21000.0,,,
Guyana,2002,,,,,,166000.0,,,
Haiti,2002,,,,,,1070.0,,,
Honduras,2002,,,,,,61500.0,,,
Hungary,2002,,,,,,19400.0,,,
Iceland,2002,,,,,,319.0,,,
India,2002,,,,,,663000.0,,,
Indonesia,2002,,,,,,988000.0,,,
Iran,2002,,,,,,98700.0,,,
Iraq,2002,,,,,,8210.0,,,
Ireland,2002,,,,,,6590.0,,,
Israel,2002,,,,,,1540.0,,,
Italy,2002,,,,,,85300.0,,,
Jamaica,2002,,,,,,3400.0,,,
Japan,2002,,,,,,249000.0,,,
Jordan,2002,,,,,,975.0,,,
Kazakhstan,2002,,,,,,33500.0,,,
Kenya,2002,,,,,,37500.0,,,
Kiribati,2002,,,,,,122.0,,,
Kuwait,2002,,,,,,51.3,,,
Kyrgyz Republic,2002,,,,,,8630.0,,,
Lao,2002,,,,,,167000.0,,,
Latvia,2002,,,,,,32600.0,,,
Lebanon,2002,,,,,,1330.0,,,
Lesotho,2002,,,,,,424.0,,,
Liberia,2002,,,,,,45700.0,,,
Libya,2002,,,,,,2170.0,,,
Liechtenstein,2002,,,,,,69.0,,,
Lithuania,2002,,,,,,20600.0,,,
Luxembourg,2002,,,,,,867.0,,,
"Macedonia, FYR",2002,,,,,,9650.0,,,
Madagascar,2002,,,,,,129000.0,,,
Malawi,2002,,,,,,35000.0,,,
Malaysia,2002,,,,,,213000.0,,,
Maldives,2002,,,,,,10.0,,,
Mali,2002,,,,,,57400.0,,,
Malta,2002,,,,,,3.5,,,
Marshall Islands,2002,,,,,,126.0,,,
Mauritania,2002,,,,,,2970.0,,,
Mauritius,2002,,,,,,404.0,,,
Mexico,2002,,,,,,675000.0,,,
"Micronesia, Fed. Sts.",2002,,,,,,639.0,,,
Moldova,2002,,,,,,3400.0,,,
Mongolia,2002,,,,,,116000.0,,,
Montenegro,2002,,,,,,6260.0,,,
Morocco,2002,,,,,,51600.0,,,
Mozambique,2002,,,,,,407000.0,,,
Myanmar,2002,,,,,,342000.0,,,
Namibia,2002,,,,,,78800.0,,,
Nauru,2002,,,,,,0.0,,,
Nepal,2002,,,,,,37900.0,,,
Netherlands,2002,,,,,,3620.0,,,
New Zealand,2002,,,,,,102000.0,,,
Nicaragua,2002,,,,,,36700.0,,,
Niger,2002,,,,,,13000.0,,,
Nigeria,2002,,,,,,123000.0,,,
North Korea,2002,,,,,,66800.0,,,
Norway,2002,,,,,,121000.0,,,
Oman,2002,,,,,,20.0,,,
Pakistan,2002,,,,,,20300.0,,,
Palau,2002,,,,,,399.0,,,
Palestine,2002,,,,,,91.2,,,
Panama,2002,,,,,,48300.0,,,
Papua New Guinea,2002,,,,,,336000.0,,,
Paraguay,2002,,,,,,190000.0,,,
Peru,2002,,,,,,759000.0,,,
Philippines,2002,,,,,,70500.0,,,
Poland,2002,,,,,,91200.0,,,
Portugal,2002,,,,,,33200.0,,,
Qatar,2002,,,,,,0.0,,,
Romania,2002,,,,,,63800.0,,,
Russia,2002,,,,,,8090000.0,,,
Rwanda,2002,,,,,,3600.0,,,
Samoa,2002,,,,,,1710.0,,,
San Marino,2002,,,,,,0.0,,,
Sao Tome and Principe,2002,,,,,,560.0,,,
Saudi Arabia,2002,,,,,,9770.0,,,
Senegal,2002,,,,,,88100.0,,,
Serbia,2002,,,,,,24800.0,,,
Seychelles,2002,,,,,,407.0,,,
Sierra Leone,2002,,,,,,28800.0,,,
Singapore,2002,,,,,,164.0,,,
Slovak Republic,2002,,,,,,19300.0,,,
Slovenia,2002,,,,,,12400.0,,,
Solomon Islands,2002,,,,,,22600.0,,,
Somalia,2002,,,,,,73600.0,,,
South Africa,2002,,,,,,92400.0,,,
South Korea,2002,,,,,,62700.0,,,
Spain,2002,,,,,,171000.0,,,
Sri Lanka,2002,,,,,,21600.0,,,
St. Kitts and Nevis,2002,,,,,,110.0,,,
St. Lucia,2002,,,,,,211.0,,,
St. Vincent and the Grenadines,2002,,,,,,260.0,,,
Sudan,2002,,,,,,286000.0,,,
Suriname,2002,,,,,,154000.0,,,
Swaziland,2002,,,,,,5270.0,,,
Sweden,2002,,,,,,282000.0,,,
Switzerland,2002,,,,,,12000.0,,,
Syria,2002,,,,,,4440.0,,,
Tajikistan,2002,,,,,,4100.0,,,
Tanzania,2002,,,,,,511000.0,,,
Thailand,2002,,,,,,166000.0,,,
Timor-Leste,2002,,,,,,8320.0,,,
Togo,2002,,,,,,4460.0,,,
Tonga,2002,,,,,,90.0,,,
Trinidad and Tobago,2002,,,,,,2320.0,,,
Tunisia,2002,,,,,,8680.0,,,
Turkey,2002,,,,,,104000.0,,,
Turkmenistan,2002,,,,,,41300.0,,,
Tuvalu,2002,,,,,,10.0,,,
Uganda,2002,,,,,,36900.0,,,
Ukraine,2002,,,,,,95400.0,,,
United Arab Emirates,2002,,,,,,3110.0,,,
United Kingdom,2002,,,,,,29800.0,,,
United States,2002,,,,,,3040000.0,,,
Uruguay,2002,,,,,,14300.0,,,
Uzbekistan,2002,,,,,,32500.0,,,
Vanuatu,2002,,,,,,4400.0,,,
Venezuela,2002,,,,,,486000.0,,,
Vietnam,2002,,,,,,123000.0,,,
Yemen,2002,,,,,,5490.0,,,
Zambia,2002,,,,,,508000.0,,,
Zimbabwe,2002,,,,,,182000.0,,,
Afghanistan,2003,,,,,,13500.0,,,
Albania,2003,,,,,,7770.0,,,
Algeria,2003,,,,,,15500.0,,,
Andorra,2003,,,,,,160.0,,,
Angola,2003,,,,,,594000.0,,,
Antigua and Barbuda,2003,,,,,,98.8,,,
Argentina,2003,,,,,,309000.0,,,
Armenia,2003,,,,,,3320.0,,,
Australia,2003,,,,,,1280000.0,,,
Austria,2003,,,,,,38500.0,,,
Azerbaijan,2003,,,,,,8750.0,,,
Bahamas,2003,,,,,,5150.0,,,
Bahrain,2003,,,,,,4.2,,,
Bangladesh,2003,,,,,,14600.0,,,
Barbados,2003,,,,,,63.0,,,
Belarus,2003,,,,,,83700.0,,,
Belgium,2003,,,,,,6710.0,,,
Belize,2003,,,,,,14300.0,,,
Benin,2003,,,,,,49100.0,,,
Bhutan,2003,,,,,,26400.0,,,
Bolivia,2003,,,,,,593000.0,,,
Bosnia and Herzegovina,2003,,,,,,21900.0,,,
Botswana,2003,,,,,,122000.0,,,
Brazil,2003,,,,,,5130000.0,,,
Brunei,2003,,,,,,3920.0,,,
Bulgaria,2003,,,,,,35400.0,,,
Burkina Faso,2003,,,,,,60700.0,,,
Burundi,2003,,,,,,1880.0,,,
Cambodia,2003,,,,,,111000.0,,,
Cameroon,2003,,,,,,215000.0,,,
Canada,2003,,,,,,3480000.0,,,
Cape Verde,2003,,,,,,830.0,,,
Central African Republic,2003,,,,,,224000.0,,,
Chad,2003,,,,,,62200.0,,,
Chile,2003,,,,,,160000.0,,,
China,2003,,,,,,1870000.0,,,
Colombia,2003,,,,,,608000.0,,,
Comoros,2003,,,,,,432.0,,,
"Congo, Dem. Rep.",2003,,,,,,1560000.0,,,
"Congo, Rep.",2003,,,,,,225000.0,,,
Costa Rica,2003,,,,,,24500.0,,,
Cote d'Ivoire,2003,,,,,,104000.0,,,
Croatia,2003,,,,,,19000.0,,,
Cuba,2003,,,,,,25900.0,,,
Cyprus,2003,,,,,,1720.0,,,
Czech Republic,2003,,,,,,26400.0,,,
Denmark,2003,,,,,,5690.0,,,
Djibouti,2003,,,,,,56.0,,,
Dominica,2003,,,,,,465.0,,,
Dominican Republic,2003,,,,,,15900.0,,,
Ecuador,2003,,,,,,135000.0,,,
Egypt,2003,,,,,,638.0,,,
El Salvador,2003,,,,,,3180.0,,,
Equatorial Guinea,2003,,,,,,17100.0,,,
Eritrea,2003,,,,,,15600.0,,,
Estonia,2003,,,,,,22500.0,,,
Ethiopia,2003,,,,,,133000.0,,,
Fiji,2003,,,,,,9910.0,,,
Finland,2003,,,,,,223000.0,,,
France,2003,,,,,,156000.0,,,
Gabon,2003,,,,,,220000.0,,,
Gambia,2003,,,,,,4670.0,,,
Georgia,2003,,,,,,27700.0,,,
Germany,2003,,,,,,114000.0,,,
Ghana,2003,,,,,,90000.0,,,
Greece,2003,,,,,,36900.0,,,
Grenada,2003,,,,,,170.0,,,
Guatemala,2003,,,,,,40500.0,,,
Guinea,2003,,,,,,68000.0,,,
Guinea-Bissau,2003,,,,,,20900.0,,,
Guyana,2003,,,,,,166000.0,,,
Haiti,2003,,,,,,1070.0,,,
Honduras,2003,,,,,,60300.0,,,
Hungary,2003,,,,,,19600.0,,,
Iceland,2003,,,,,,334.0,,,
India,2003,,,,,,668000.0,,,
Indonesia,2003,,,,,,985000.0,,,
Iran,2003,,,,,,101000.0,,,
Iraq,2003,,,,,,8220.0,,,
Ireland,2003,,,,,,6710.0,,,
Israel,2003,,,,,,1540.0,,,
Italy,2003,,,,,,86000.0,,,
Jamaica,2003,,,,,,3400.0,,,
Japan,2003,,,,,,249000.0,,,
Jordan,2003,,,,,,975.0,,,
Kazakhstan,2003,,,,,,33500.0,,,
Kenya,2003,,,,,,38500.0,,,
Kiribati,2003,,,,,,122.0,,,
Kuwait,2003,,,,,,52.7,,,
Kyrgyz Republic,2003,,,,,,8650.0,,,
Lao,2003,,,,,,167000.0,,,
Latvia,2003,,,,,,32700.0,,,
Lebanon,2003,,,,,,1340.0,,,
Lesotho,2003,,,,,,426.0,,,
Liberia,2003,,,,,,45400.0,,,
Libya,2003,,,,,,2170.0,,,
Liechtenstein,2003,,,,,,69.0,,,
Lithuania,2003,,,,,,20800.0,,,
Luxembourg,2003,,,,,,867.0,,,
"Macedonia, FYR",2003,,,,,,9680.0,,,
Madagascar,2003,,,,,,129000.0,,,
Malawi,2003,,,,,,34700.0,,,
Malaysia,2003,,,,,,212000.0,,,
Maldives,2003,,,,,,10.0,,,
Mali,2003,,,,,,56600.0,,,
Malta,2003,,,,,,3.5,,,
Marshall Islands,2003,,,,,,126.0,,,
Mauritania,2003,,,,,,2870.0,,,
Mauritius,2003,,,,,,397.0,,,
Mexico,2003,,,,,,674000.0,,,
"Micronesia, Fed. Sts.",2003,,,,,,639.0,,,
Moldova,2003,,,,,,3470.0,,,
Mongolia,2003,,,,,,115000.0,,,
Montenegro,2003,,,,,,6260.0,,,
Morocco,2003,,,,,,52400.0,,,
Mozambique,2003,,,,,,405000.0,,,
Myanmar,2003,,,,,,339000.0,,,
Namibia,2003,,,,,,78100.0,,,
Nauru,2003,,,,,,0.0,,,
Nepal,2003,,,,,,37400.0,,,
Netherlands,2003,,,,,,3630.0,,,
New Zealand,2003,,,,,,102000.0,,,
Nicaragua,2003,,,,,,36000.0,,,
Niger,2003,,,,,,12900.0,,,
Nigeria,2003,,,,,,119000.0,,,
North Korea,2003,,,,,,65500.0,,,
Norway,2003,,,,,,121000.0,,,
Oman,2003,,,,,,20.0,,,
Pakistan,2003,,,,,,19900.0,,,
Palau,2003,,,,,,400.0,,,
Palestine,2003,,,,,,91.3,,,
Panama,2003,,,,,,48200.0,,,
Papua New Guinea,2003,,,,,,336000.0,,,
Paraguay,2003,,,,,,188000.0,,,
Peru,2003,,,,,,758000.0,,,
Philippines,2003,,,,,,70600.0,,,
Poland,2003,,,,,,91400.0,,,
Portugal,2003,,,,,,33100.0,,,
Qatar,2003,,,,,,0.0,,,
Romania,2003,,,,,,63800.0,,,
Russia,2003,,,,,,8090000.0,,,
Rwanda,2003,,,,,,3690.0,,,
Samoa,2003,,,,,,1710.0,,,
San Marino,2003,,,,,,0.0,,,
Sao Tome and Principe,2003,,,,,,560.0,,,
Saudi Arabia,2003,,,,,,9770.0,,,
Senegal,2003,,,,,,87600.0,,,
Serbia,2003,,,,,,24800.0,,,
Seychelles,2003,,,,,,407.0,,,
Sierra Leone,2003,,,,,,28600.0,,,
Singapore,2003,,,,,,164.0,,,
Slovak Republic,2003,,,,,,19300.0,,,
Slovenia,2003,,,,,,12400.0,,,
Solomon Islands,2003,,,,,,22500.0,,,
Somalia,2003,,,,,,72800.0,,,
South Africa,2003,,,,,,92400.0,,,
South Korea,2003,,,,,,62700.0,,,
Spain,2003,,,,,,172000.0,,,
Sri Lanka,2003,,,,,,21500.0,,,
St. Kitts and Nevis,2003,,,,,,110.0,,,
St. Lucia,2003,,,,,,210.0,,,
St. Vincent and the Grenadines,2003,,,,,,260.0,,,
Sudan,2003,,,,,,285000.0,,,
Suriname,2003,,,,,,154000.0,,,
Swaziland,2003,,,,,,5320.0,,,
Sweden,2003,,,,,,282000.0,,,
Switzerland,2003,,,,,,12100.0,,,
Syria,2003,,,,,,4490.0,,,
Tajikistan,2003,,,,,,4100.0,,,
Tanzania,2003,,,,,,507000.0,,,
Thailand,2003,,,,,,165000.0,,,
Timor-Leste,2003,,,,,,8200.0,,,
Togo,2003,,,,,,4260.0,,,
Tonga,2003,,,,,,90.0,,,
Trinidad and Tobago,2003,,,,,,2310.0,,,
Tunisia,2003,,,,,,8840.0,,,
Turkey,2003,,,,,,105000.0,,,
Turkmenistan,2003,,,,,,41300.0,,,
Tuvalu,2003,,,,,,10.0,,,
Uganda,2003,,,,,,36100.0,,,
Ukraine,2003,,,,,,95500.0,,,
United Arab Emirates,2003,,,,,,3110.0,,,
United Kingdom,2003,,,,,,29900.0,,,
United States,2003,,,,,,3040000.0,,,
Uruguay,2003,,,,,,14600.0,,,
Uzbekistan,2003,,,,,,32600.0,,,
Vanuatu,2003,,,,,,4400.0,,,
Venezuela,2003,,,,,,483000.0,,,
Vietnam,2003,,,,,,125000.0,,,
Yemen,2003,,,,,,5490.0,,,
Zambia,2003,,,,,,506000.0,,,
Zimbabwe,2003,,,,,,179000.0,,,
Afghanistan,2004,,,,,,13500.0,,,
Albania,2004,,,,,,7800.0,,,
Algeria,2004,,,,,,15400.0,,,
Andorra,2004,,,,,,160.0,,,
Angola,2004,,,,,,592000.0,,,
Antigua and Barbuda,2004,,,,,,98.4,,,
Argentina,2004,,,,,,305000.0,,,
Armenia,2004,,,,,,3320.0,,,
Australia,2004,,,,,,1280000.0,,,
Austria,2004,,,,,,38500.0,,,
Azerbaijan,2004,,,,,,8760.0,,,
Bahamas,2004,,,,,,5150.0,,,
Bahrain,2004,,,,,,4.3,,,
Bangladesh,2004,,,,,,14600.0,,,
Barbados,2004,,,,,,63.0,,,
Belarus,2004,,,,,,84000.0,,,
Belgium,2004,,,,,,6730.0,,,
Belize,2004,,,,,,14300.0,,,
Benin,2004,,,,,,48600.0,,,
Bhutan,2004,,,,,,26500.0,,,
Bolivia,2004,,,,,,590000.0,,,
Bosnia and Herzegovina,2004,,,,,,21900.0,,,
Botswana,2004,,,,,,121000.0,,,
Brazil,2004,,,,,,5100000.0,,,
Brunei,2004,,,,,,3910.0,,,
Bulgaria,2004,,,,,,36000.0,,,
Burkina Faso,2004,,,,,,60100.0,,,
Burundi,2004,,,,,,1840.0,,,
Cambodia,2004,,,,,,109000.0,,,
Cameroon,2004,,,,,,212000.0,,,
Canada,2004,,,,,,3480000.0,,,
Cape Verde,2004,,,,,,833.0,,,
Central African Republic,2004,,,,,,223000.0,,,
Chad,2004,,,,,,61800.0,,,
Chile,2004,,,,,,160000.0,,,
China,2004,,,,,,1900000.0,,,
Colombia,2004,,,,,,605000.0,,,
Comoros,2004,,,,,,426.0,,,
"Congo, Dem. Rep.",2004,,,,,,1560000.0,,,
"Congo, Rep.",2004,,,,,,225000.0,,,
Costa Rica,2004,,,,,,24700.0,,,
Cote d'Ivoire,2004,,,,,,104000.0,,,
Croatia,2004,,,,,,19000.0,,,
Cuba,2004,,,,,,26400.0,,,
Cyprus,2004,,,,,,1730.0,,,
Czech Republic,2004,,,,,,26500.0,,,
Denmark,2004,,,,,,5630.0,,,
Djibouti,2004,,,,,,56.0,,,
Dominica,2004,,,,,,463.0,,,
Dominican Republic,2004,,,,,,16200.0,,,
Ecuador,2004,,,,,,134000.0,,,
Egypt,2004,,,,,,654.0,,,
El Salvador,2004,,,,,,3140.0,,,
Equatorial Guinea,2004,,,,,,17000.0,,,
Eritrea,2004,,,,,,15600.0,,,
Estonia,2004,,,,,,22500.0,,,
Ethiopia,2004,,,,,,131000.0,,,
Fiji,2004,,,,,,9940.0,,,
Finland,2004,,,,,,222000.0,,,
France,2004,,,,,,157000.0,,,
Gabon,2004,,,,,,220000.0,,,
Gambia,2004,,,,,,4690.0,,,
Georgia,2004,,,,,,27700.0,,,
Germany,2004,,,,,,114000.0,,,
Ghana,2004,,,,,,90200.0,,,
Greece,2004,,,,,,37200.0,,,
Grenada,2004,,,,,,170.0,,,
Guatemala,2004,,,,,,39900.0,,,
Guinea,2004,,,,,,67600.0,,,
Guinea-Bissau,2004,,,,,,20800.0,,,
Guyana,2004,,,,,,166000.0,,,
Haiti,2004,,,,,,1060.0,,,
Honduras,2004,,,,,,59100.0,,,
Hungary,2004,,,,,,19700.0,,,
Iceland,2004,,,,,,350.0,,,
India,2004,,,,,,672000.0,,,
Indonesia,2004,,,,,,982000.0,,,
Iran,2004,,,,,,104000.0,,,
Iraq,2004,,,,,,8240.0,,,
Ireland,2004,,,,,,6830.0,,,
Israel,2004,,,,,,1550.0,,,
Italy,2004,,,,,,86800.0,,,
Jamaica,2004,,,,,,3400.0,,,
Japan,2004,,,,,,249000.0,,,
Jordan,2004,,,,,,975.0,,,
Kazakhstan,2004,,,,,,33400.0,,,
Kenya,2004,,,,,,39500.0,,,
Kiribati,2004,,,,,,122.0,,,
Kuwait,2004,,,,,,54.1,,,
Kyrgyz Republic,2004,,,,,,8670.0,,,
Lao,2004,,,,,,168000.0,,,
Latvia,2004,,,,,,32900.0,,,
Lebanon,2004,,,,,,1350.0,,,
Lesotho,2004,,,,,,428.0,,,
Liberia,2004,,,,,,45100.0,,,
Libya,2004,,,,,,2170.0,,,
Liechtenstein,2004,,,,,,69.0,,,
Lithuania,2004,,,,,,21000.0,,,
Luxembourg,2004,,,,,,867.0,,,
"Macedonia, FYR",2004,,,,,,9720.0,,,
Madagascar,2004,,,,,,129000.0,,,
Malawi,2004,,,,,,34400.0,,,
Malaysia,2004,,,,,,210000.0,,,
Maldives,2004,,,,,,10.0,,,
Mali,2004,,,,,,55800.0,,,
Malta,2004,,,,,,3.5,,,
Marshall Islands,2004,,,,,,126.0,,,
Mauritania,2004,,,,,,2770.0,,,
Mauritius,2004,,,,,,389.0,,,
Mexico,2004,,,,,,672000.0,,,
"Micronesia, Fed. Sts.",2004,,,,,,640.0,,,
Moldova,2004,,,,,,3550.0,,,
Mongolia,2004,,,,,,114000.0,,,
Montenegro,2004,,,,,,6260.0,,,
Morocco,2004,,,,,,53200.0,,,
Mozambique,2004,,,,,,403000.0,,,
Myanmar,2004,,,,,,336000.0,,,
Namibia,2004,,,,,,77400.0,,,
Nauru,2004,,,,,,0.0,,,
Nepal,2004,,,,,,36900.0,,,
Netherlands,2004,,,,,,3640.0,,,
New Zealand,2004,,,,,,102000.0,,,
Nicaragua,2004,,,,,,35300.0,,,
Niger,2004,,,,,,12800.0,,,
Nigeria,2004,,,,,,115000.0,,,
North Korea,2004,,,,,,64300.0,,,
Norway,2004,,,,,,121000.0,,,
Oman,2004,,,,,,20.0,,,
Pakistan,2004,,,,,,19400.0,,,
Palau,2004,,,,,,402.0,,,
Palestine,2004,,,,,,91.5,,,
Panama,2004,,,,,,48000.0,,,
Papua New Guinea,2004,,,,,,336000.0,,,
Paraguay,2004,,,,,,187000.0,,,
Peru,2004,,,,,,757000.0,,,
Philippines,2004,,,,,,70600.0,,,
Poland,2004,,,,,,91700.0,,,
Portugal,2004,,,,,,33100.0,,,
Qatar,2004,,,,,,0.0,,,
Romania,2004,,,,,,63900.0,,,
Russia,2004,,,,,,8090000.0,,,
Rwanda,2004,,,,,,3770.0,,,
Samoa,2004,,,,,,1710.0,,,
San Marino,2004,,,,,,0.0,,,
Sao Tome and Principe,2004,,,,,,560.0,,,
Saudi Arabia,2004,,,,,,9770.0,,,
Senegal,2004,,,,,,87200.0,,,
Serbia,2004,,,,,,24800.0,,,
Seychelles,2004,,,,,,407.0,,,
Sierra Leone,2004,,,,,,28400.0,,,
Singapore,2004,,,,,,164.0,,,
Slovak Republic,2004,,,,,,19300.0,,,
Slovenia,2004,,,,,,12400.0,,,
Solomon Islands,2004,,,,,,22500.0,,,
Somalia,2004,,,,,,72100.0,,,
South Africa,2004,,,,,,92400.0,,,
South Korea,2004,,,,,,62600.0,,,
Spain,2004,,,,,,172000.0,,,
Sri Lanka,2004,,,,,,21300.0,,,
St. Kitts and Nevis,2004,,,,,,110.0,,,
St. Lucia,2004,,,,,,210.0,,,
St. Vincent and the Grenadines,2004,,,,,,260.0,,,
Sudan,2004,,,,,,283000.0,,,
Suriname,2004,,,,,,154000.0,,,
Swaziland,2004,,,,,,5360.0,,,
Sweden,2004,,,,,,282000.0,,,
Switzerland,2004,,,,,,12100.0,,,
Syria,2004,,,,,,4550.0,,,
Tajikistan,2004,,,,,,4100.0,,,
Tanzania,2004,,,,,,503000.0,,,
Thailand,2004,,,,,,163000.0,,,
Timor-Leste,2004,,,,,,8090.0,,,
Togo,2004,,,,,,4060.0,,,
Tonga,2004,,,,,,90.0,,,
Trinidad and Tobago,2004,,,,,,2310.0,,,
Tunisia,2004,,,,,,8990.0,,,
Turkey,2004,,,,,,106000.0,,,
Turkmenistan,2004,,,,,,41300.0,,,
Tuvalu,2004,,,,,,10.0,,,
Uganda,2004,,,,,,35200.0,,,
Ukraine,2004,,,,,,95600.0,,,
United Arab Emirates,2004,,,,,,3120.0,,,
United Kingdom,2004,,,,,,30100.0,,,
United States,2004,,,,,,3050000.0,,,
Uruguay,2004,,,,,,14900.0,,,
Uzbekistan,2004,,,,,,32800.0,,,
Vanuatu,2004,,,,,,4400.0,,,
Venezuela,2004,,,,,,480000.0,,,
Vietnam,2004,,,,,,128000.0,,,
Yemen,2004,,,,,,5490.0,,,
Zambia,2004,,,,,,505000.0,,,
Zimbabwe,2004,,,,,,176000.0,,,
Afghanistan,2005,,,,,,13500.0,,,
Albania,2005,,,,,,7820.0,,,
Algeria,2005,,,,,,15400.0,,,
Andorra,2005,,,,,,160.0,,,
Angola,2005,,,,,,591000.0,,,
Antigua and Barbuda,2005,,,,,,98.0,,,
Argentina,2005,,,,,,302000.0,,,
Armenia,2005,,,,,,3320.0,,,
Australia,2005,,,,,,1280000.0,,,
Austria,2005,,,,,,38500.0,,,
Azerbaijan,2005,,,,,,8770.0,,,
Bahamas,2005,,,,,,5150.0,,,
Bahrain,2005,,,,,,4.5,,,
Bangladesh,2005,,,,,,14600.0,,,
Barbados,2005,,,,,,63.0,,,
Belarus,2005,,,,,,84400.0,,,
Belgium,2005,,,,,,6740.0,,,
Belize,2005,,,,,,14200.0,,,
Benin,2005,,,,,,48100.0,,,
Bhutan,2005,,,,,,26600.0,,,
Bolivia,2005,,,,,,587000.0,,,
Bosnia and Herzegovina,2005,,,,,,21900.0,,,
Botswana,2005,,,,,,119000.0,,,
Brazil,2005,,,,,,5070000.0,,,
Brunei,2005,,,,,,3890.0,,,
Bulgaria,2005,,,,,,36500.0,,,
Burkina Faso,2005,,,,,,59500.0,,,
Burundi,2005,,,,,,1810.0,,,
Cambodia,2005,,,,,,107000.0,,,
Cameroon,2005,,,,,,210000.0,,,
Canada,2005,,,,,,3480000.0,,,
Cape Verde,2005,,,,,,836.0,,,
Central African Republic,2005,,,,,,223000.0,,,
Chad,2005,,,,,,61400.0,,,
Chile,2005,,,,,,160000.0,,,
China,2005,,,,,,1930000.0,,,
Colombia,2005,,,,,,602000.0,,,
Comoros,2005,,,,,,420.0,,,
"Congo, Dem. Rep.",2005,,,,,,1560000.0,,,
"Congo, Rep.",2005,,,,,,225000.0,,,
Costa Rica,2005,,,,,,24900.0,,,
Cote d'Ivoire,2005,,,,,,104000.0,,,
Croatia,2005,,,,,,19000.0,,,
Cuba,2005,,,,,,27000.0,,,
Cyprus,2005,,,,,,1730.0,,,
Czech Republic,2005,,,,,,26500.0,,,
Denmark,2005,,,,,,5580.0,,,
Djibouti,2005,,,,,,56.0,,,
Dominica,2005,,,,,,460.0,,,
Dominican Republic,2005,,,,,,16500.0,,,
Ecuador,2005,,,,,,133000.0,,,
Egypt,2005,,,,,,670.0,,,
El Salvador,2005,,,,,,3090.0,,,
Equatorial Guinea,2005,,,,,,16900.0,,,
Eritrea,2005,,,,,,15500.0,,,
Estonia,2005,,,,,,22500.0,,,
Ethiopia,2005,,,,,,130000.0,,,
Fiji,2005,,,,,,9970.0,,,
Finland,2005,,,,,,221000.0,,,
France,2005,,,,,,159000.0,,,
Gabon,2005,,,,,,220000.0,,,
Gambia,2005,,,,,,4710.0,,,
Georgia,2005,,,,,,27700.0,,,
Germany,2005,,,,,,114000.0,,,
Ghana,2005,,,,,,90500.0,,,
Greece,2005,,,,,,37500.0,,,
Grenada,2005,,,,,,170.0,,,
Guatemala,2005,,,,,,39400.0,,,
Guinea,2005,,,,,,67200.0,,,
Guinea-Bissau,2005,,,,,,20700.0,,,
Guyana,2005,,,,,,166000.0,,,
Haiti,2005,,,,,,1050.0,,,
Honduras,2005,,,,,,57900.0,,,
Hungary,2005,,,,,,19800.0,,,
Iceland,2005,,,,,,365.0,,,
India,2005,,,,,,677000.0,,,
Indonesia,2005,,,,,,979000.0,,,
Iran,2005,,,,,,107000.0,,,
Iraq,2005,,,,,,8250.0,,,
Ireland,2005,,,,,,6950.0,,,
Israel,2005,,,,,,1550.0,,,
Italy,2005,,,,,,87600.0,,,
Jamaica,2005,,,,,,3390.0,,,
Japan,2005,,,,,,249000.0,,,
Jordan,2005,,,,,,975.0,,,
Kazakhstan,2005,,,,,,33400.0,,,
Kenya,2005,,,,,,40500.0,,,
Kiribati,2005,,,,,,122.0,,,
Kuwait,2005,,,,,,55.5,,,
Kyrgyz Republic,2005,,,,,,8690.0,,,
Lao,2005,,,,,,169000.0,,,
Latvia,2005,,,,,,33000.0,,,
